Start,End,GC_Contet
12579,12679,0.43
12580,12680,0.43
12581,12681,0.43
12582,12682,0.44
12583,12683,0.44
12584,12684,0.44
12585,12685,0.44
12586,12686,0.43
12587,12687,0.43
12588,12688,0.43
12589,12689,0.42
12590,12690,0.42
12591,12691,0.41
12592,12692,0.4
12593,12693,0.41
12594,12694,0.41
12595,12695,0.4
12596,12696,0.39
12597,12697,0.39
12598,12698,0.39
12599,12699,0.39
12600,12700,0.38
12601,12701,0.38
12602,12702,0.38
12603,12703,0.38
12604,12704,0.38
12605,12705,0.38
12606,12706,0.39
12607,12707,0.4
12608,12708,0.39
12609,12709,0.39
12610,12710,0.38
12611,12711,0.39
12612,12712,0.39
12613,12713,0.39
12614,12714,0.38
12615,12715,0.38
12616,12716,0.38
12617,12717,0.39
12618,12718,0.39
12619,12719,0.38
12620,12720,0.38
12621,12721,0.38
12622,12722,0.39
12623,12723,0.39
12624,12724,0.38
12625,12725,0.37
12626,12726,0.36
12627,12727,0.36
12628,12728,0.35
12629,12729,0.35
12630,12730,0.35
12631,12731,0.35
12632,12732,0.35
12633,12733,0.35
12634,12734,0.34
12635,12735,0.34
12636,12736,0.35
12637,12737,0.35
12638,12738,0.35
12639,12739,0.36
12640,12740,0.35
12641,12741,0.36
12642,12742,0.35
12643,12743,0.34
12644,12744,0.34
12645,12745,0.34
12646,12746,0.34
12647,12747,0.33
12648,12748,0.32
12649,12749,0.32
12650,12750,0.32
12651,12751,0.33
12652,12752,0.33
12653,12753,0.32
12654,12754,0.31
12655,12755,0.31
12656,12756,0.31
12657,12757,0.31
12658,12758,0.31
12659,12759,0.3
12660,12760,0.31
12661,12761,0.3
12662,12762,0.3
12663,12763,0.31
12664,12764,0.32
12665,12765,0.33
12666,12766,0.32
12667,12767,0.32
12668,12768,0.33
12669,12769,0.33
12670,12770,0.33
12671,12771,0.33
12672,12772,0.32
12673,12773,0.31
12674,12774,0.32
12675,12775,0.31
12676,12776,0.31
12677,12777,0.32
12678,12778,0.33
12679,12779,0.34
12680,12780,0.33
12681,12781,0.33
12682,12782,0.33
12683,12783,0.32
12684,12784,0.33
12685,12785,0.34
12686,12786,0.34
12687,12787,0.35
12688,12788,0.35
12689,12789,0.36
12690,12790,0.37
12691,12791,0.37
12692,12792,0.38
12693,12793,0.37
12694,12794,0.37
12695,12795,0.37
12696,12796,0.38
12697,12797,0.39
12698,12798,0.4
12699,12799,0.4
12700,12800,0.4
12701,12801,0.41
12702,12802,0.42
12703,12803,0.42
12704,12804,0.43
12705,12805,0.43
12706,12806,0.43
12707,12807,0.43
12708,12808,0.43
12709,12809,0.43
12710,12810,0.44
12711,12811,0.44
12712,12812,0.44
12713,12813,0.44
12714,12814,0.45
12715,12815,0.46
12716,12816,0.47
12717,12817,0.46
12718,12818,0.46
12719,12819,0.47
12720,12820,0.47
12721,12821,0.48
12722,12822,0.47
12723,12823,0.47
12724,12824,0.47
12725,12825,0.48
12726,12826,0.49
12727,12827,0.5
12728,12828,0.5
12729,12829,0.51
12730,12830,0.51
12731,12831,0.51
12732,12832,0.52
12733,12833,0.51
12734,12834,0.51
12735,12835,0.51
12736,12836,0.51
12737,12837,0.51
12738,12838,0.5
12739,12839,0.5
12740,12840,0.51
12741,12841,0.5
12742,12842,0.5
12743,12843,0.51
12744,12844,0.51
12745,12845,0.5
12746,12846,0.51
12747,12847,0.51
12748,12848,0.52
12749,12849,0.52
12750,12850,0.52
12751,12851,0.52
12752,12852,0.53
12753,12853,0.53
12754,12854,0.53
12755,12855,0.53
12756,12856,0.54
12757,12857,0.54
12758,12858,0.54
12759,12859,0.55
12760,12860,0.55
12761,12861,0.56
12762,12862,0.57
12763,12863,0.56
12764,12864,0.55
12765,12865,0.55
12766,12866,0.55
12767,12867,0.55
12768,12868,0.55
12769,12869,0.56
12770,12870,0.56
12771,12871,0.57
12772,12872,0.58
12773,12873,0.58
12774,12874,0.58
12775,12875,0.58
12776,12876,0.58
12777,12877,0.57
12778,12878,0.57
12779,12879,0.57
12780,12880,0.58
12781,12881,0.58
12782,12882,0.58
12783,12883,0.59
12784,12884,0.58
12785,12885,0.57
12786,12886,0.58
12787,12887,0.58
12788,12888,0.57
12789,12889,0.57
12790,12890,0.56
12791,12891,0.56
12792,12892,0.56
12793,12893,0.56
12794,12894,0.57
12795,12895,0.58
12796,12896,0.57
12797,12897,0.57
12798,12898,0.56
12799,12899,0.56
12800,12900,0.56
12801,12901,0.55
12802,12902,0.55
12803,12903,0.56
12804,12904,0.55
12805,12905,0.55
12806,12906,0.54
12807,12907,0.53
12808,12908,0.54
12809,12909,0.54
12810,12910,0.53
12811,12911,0.53
12812,12912,0.53
12813,12913,0.53
12814,12914,0.53
12815,12915,0.52
12816,12916,0.52
12817,12917,0.52
12818,12918,0.52
12819,12919,0.51
12820,12920,0.51
12821,12921,0.51
12822,12922,0.52
12823,12923,0.52
12824,12924,0.52
12825,12925,0.52
12826,12926,0.51
12827,12927,0.51
12828,12928,0.51
12829,12929,0.5
12830,12930,0.5
12831,12931,0.5
12832,12932,0.49
12833,12933,0.49
12834,12934,0.49
12835,12935,0.49
12836,12936,0.48
12837,12937,0.48
12838,12938,0.48
12839,12939,0.48
12840,12940,0.47
12841,12941,0.48
12842,12942,0.49
12843,12943,0.48
12844,12944,0.49
12845,12945,0.5
12846,12946,0.49
12847,12947,0.49
12848,12948,0.48
12849,12949,0.49
12850,12950,0.48
12851,12951,0.48
12852,12952,0.47
12853,12953,0.47
12854,12954,0.48
12855,12955,0.48
12856,12956,0.48
12857,12957,0.48
12858,12958,0.48
12859,12959,0.47
12860,12960,0.46
12861,12961,0.45
12862,12962,0.45
12863,12963,0.46
12864,12964,0.46
12865,12965,0.45
12866,12966,0.45
12867,12967,0.45
12868,12968,0.45
12869,12969,0.44
12870,12970,0.45
12871,12971,0.44
12872,12972,0.44
12873,12973,0.44
12874,12974,0.44
12875,12975,0.44
12876,12976,0.43
12877,12977,0.43
12878,12978,0.43
12879,12979,0.42
12880,12980,0.41
12881,12981,0.42
12882,12982,0.41
12883,12983,0.4
12884,12984,0.4
12885,12985,0.41
12886,12986,0.4
12887,12987,0.39
12888,12988,0.4
12889,12989,0.39
12890,12990,0.39
12891,12991,0.39
12892,12992,0.38
12893,12993,0.39
12894,12994,0.38
12895,12995,0.38
12896,12996,0.38
12897,12997,0.37
12898,12998,0.37
12899,12999,0.38
12900,13000,0.39
12901,13001,0.39
12902,13002,0.39
12903,13003,0.38
12904,13004,0.39
12905,13005,0.39
12906,13006,0.39
12907,13007,0.39
12908,13008,0.39
12909,13009,0.39
12910,13010,0.39
12911,13011,0.39
12912,13012,0.4
12913,13013,0.39
12914,13014,0.39
12915,13015,0.39
12916,13016,0.39
12917,13017,0.39
12918,13018,0.39
12919,13019,0.4
12920,13020,0.4
12921,13021,0.39
12922,13022,0.38
12923,13023,0.37
12924,13024,0.37
12925,13025,0.37
12926,13026,0.38
12927,13027,0.37
12928,13028,0.37
12929,13029,0.37
12930,13030,0.37
12931,13031,0.36
12932,13032,0.36
12933,13033,0.36
12934,13034,0.37
12935,13035,0.38
12936,13036,0.38
12937,13037,0.37
12938,13038,0.38
12939,13039,0.38
12940,13040,0.39
12941,13041,0.39
12942,13042,0.39
12943,13043,0.39
12944,13044,0.38
12945,13045,0.37
12946,13046,0.38
12947,13047,0.38
12948,13048,0.38
12949,13049,0.37
12950,13050,0.37
12951,13051,0.36
12952,13052,0.36
12953,13053,0.37
12954,13054,0.36
12955,13055,0.37
12956,13056,0.36
12957,13057,0.36
12958,13058,0.36
12959,13059,0.36
12960,13060,0.36
12961,13061,0.37
12962,13062,0.36
12963,13063,0.35
12964,13064,0.35
12965,13065,0.36
12966,13066,0.37
12967,13067,0.36
12968,13068,0.36
12969,13069,0.36
12970,13070,0.36
12971,13071,0.36
12972,13072,0.36
12973,13073,0.37
12974,13074,0.36
12975,13075,0.37
12976,13076,0.37
12977,13077,0.37
12978,13078,0.36
12979,13079,0.36
12980,13080,0.37
12981,13081,0.36
12982,13082,0.37
12983,13083,0.38
12984,13084,0.38
12985,13085,0.37
12986,13086,0.37
12987,13087,0.37
12988,13088,0.36
12989,13089,0.36
12990,13090,0.37
12991,13091,0.37
12992,13092,0.38
12993,13093,0.38
12994,13094,0.38
12995,13095,0.37
12996,13096,0.37
12997,13097,0.37
12998,13098,0.38
12999,13099,0.37
13000,13100,0.36
13001,13101,0.36
13002,13102,0.36
13003,13103,0.36
13004,13104,0.36
13005,13105,0.37
13006,13106,0.38
13007,13107,0.38
13008,13108,0.38
13009,13109,0.38
13010,13110,0.39
13011,13111,0.38
13012,13112,0.37
13013,13113,0.37
13014,13114,0.37
13015,13115,0.37
13016,13116,0.37
13017,13117,0.37
13018,13118,0.37
13019,13119,0.36
13020,13120,0.36
13021,13121,0.36
13022,13122,0.36
13023,13123,0.36
13024,13124,0.36
13025,13125,0.35
13026,13126,0.35
13027,13127,0.35
13028,13128,0.36
13029,13129,0.36
13030,13130,0.36
13031,13131,0.36
13032,13132,0.36
13033,13133,0.37
13034,13134,0.36
13035,13135,0.36
13036,13136,0.37
13037,13137,0.38
13038,13138,0.38
13039,13139,0.37
13040,13140,0.37
13041,13141,0.36
13042,13142,0.35
13043,13143,0.35
13044,13144,0.35
13045,13145,0.36
13046,13146,0.36
13047,13147,0.36
13048,13148,0.37
13049,13149,0.37
13050,13150,0.38
13051,13151,0.39
13052,13152,0.4
13053,13153,0.39
13054,13154,0.39
13055,13155,0.38
13056,13156,0.38
13057,13157,0.38
13058,13158,0.39
13059,13159,0.39
13060,13160,0.39
13061,13161,0.39
13062,13162,0.4
13063,13163,0.4
13064,13164,0.41
13065,13165,0.41
13066,13166,0.41
13067,13167,0.42
13068,13168,0.41
13069,13169,0.42
13070,13170,0.41
13071,13171,0.41
13072,13172,0.4
13073,13173,0.39
13074,13174,0.4
13075,13175,0.39
13076,13176,0.4
13077,13177,0.4
13078,13178,0.4
13079,13179,0.41
13080,13180,0.4
13081,13181,0.41
13082,13182,0.41
13083,13183,0.4
13084,13184,0.41
13085,13185,0.41
13086,13186,0.41
13087,13187,0.41
13088,13188,0.41
13089,13189,0.41
13090,13190,0.4
13091,13191,0.4
13092,13192,0.39
13093,13193,0.38
13094,13194,0.38
13095,13195,0.38
13096,13196,0.38
13097,13197,0.38
13098,13198,0.37
13099,13199,0.37
13100,13200,0.37
13101,13201,0.37
13102,13202,0.37
13103,13203,0.37
13104,13204,0.36
13105,13205,0.35
13106,13206,0.35
13107,13207,0.35
13108,13208,0.35
13109,13209,0.35
13110,13210,0.35
13111,13211,0.35
13112,13212,0.35
13113,13213,0.35
13114,13214,0.34
13115,13215,0.34
13116,13216,0.33
13117,13217,0.33
13118,13218,0.33
13119,13219,0.33
13120,13220,0.34
13121,13221,0.34
13122,13222,0.34
13123,13223,0.34
13124,13224,0.35
13125,13225,0.35
13126,13226,0.34
13127,13227,0.35
13128,13228,0.35
13129,13229,0.35
13130,13230,0.36
13131,13231,0.36
13132,13232,0.37
13133,13233,0.36
13134,13234,0.37
13135,13235,0.36
13136,13236,0.35
13137,13237,0.35
13138,13238,0.34
13139,13239,0.34
13140,13240,0.33
13141,13241,0.34
13142,13242,0.34
13143,13243,0.34
13144,13244,0.34
13145,13245,0.34
13146,13246,0.34
13147,13247,0.34
13148,13248,0.34
13149,13249,0.34
13150,13250,0.34
13151,13251,0.33
13152,13252,0.32
13153,13253,0.32
13154,13254,0.32
13155,13255,0.32
13156,13256,0.32
13157,13257,0.31
13158,13258,0.31
13159,13259,0.31
13160,13260,0.31
13161,13261,0.3
13162,13262,0.29
13163,13263,0.29
13164,13264,0.28
13165,13265,0.28
13166,13266,0.27
13167,13267,0.26
13168,13268,0.26
13169,13269,0.25
13170,13270,0.25
13171,13271,0.25
13172,13272,0.26
13173,13273,0.26
13174,13274,0.25
13175,13275,0.26
13176,13276,0.25
13177,13277,0.25
13178,13278,0.25
13179,13279,0.25
13180,13280,0.26
13181,13281,0.25
13182,13282,0.25
13183,13283,0.25
13184,13284,0.24
13185,13285,0.24
13186,13286,0.24
13187,13287,0.25
13188,13288,0.25
13189,13289,0.25
13190,13290,0.25
13191,13291,0.26
13192,13292,0.27
13193,13293,0.28
13194,13294,0.28
13195,13295,0.29
13196,13296,0.29
13197,13297,0.29
13198,13298,0.29
13199,13299,0.3
13200,13300,0.3
13201,13301,0.31
13202,13302,0.3
13203,13303,0.31
13204,13304,0.31
13205,13305,0.31
13206,13306,0.31
13207,13307,0.31
13208,13308,0.3
13209,13309,0.3
13210,13310,0.3
13211,13311,0.3
13212,13312,0.31
13213,13313,0.31
13214,13314,0.31
13215,13315,0.31
13216,13316,0.31
13217,13317,0.31
13218,13318,0.31
13219,13319,0.31
13220,13320,0.3
13221,13321,0.31
13222,13322,0.31
13223,13323,0.31
13224,13324,0.3
13225,13325,0.3
13226,13326,0.3
13227,13327,0.29
13228,13328,0.29
13229,13329,0.29
13230,13330,0.28
13231,13331,0.29
13232,13332,0.28
13233,13333,0.28
13234,13334,0.28
13235,13335,0.28
13236,13336,0.29
13237,13337,0.28
13238,13338,0.28
13239,13339,0.29
13240,13340,0.29
13241,13341,0.28
13242,13342,0.28
13243,13343,0.28
13244,13344,0.29
13245,13345,0.28
13246,13346,0.28
13247,13347,0.28
13248,13348,0.28
13249,13349,0.28
13250,13350,0.27
13251,13351,0.27
13252,13352,0.28
13253,13353,0.29
13254,13354,0.29
13255,13355,0.29
13256,13356,0.29
13257,13357,0.3
13258,13358,0.3
13259,13359,0.31
13260,13360,0.32
13261,13361,0.32
13262,13362,0.32
13263,13363,0.32
13264,13364,0.32
13265,13365,0.31
13266,13366,0.31
13267,13367,0.32
13268,13368,0.33
13269,13369,0.33
13270,13370,0.33
13271,13371,0.34
13272,13372,0.33
13273,13373,0.33
13274,13374,0.33
13275,13375,0.32
13276,13376,0.33
13277,13377,0.33
13278,13378,0.33
13279,13379,0.32
13280,13380,0.32
13281,13381,0.32
13282,13382,0.31
13283,13383,0.32
13284,13384,0.32
13285,13385,0.33
13286,13386,0.34
13287,13387,0.34
13288,13388,0.35
13289,13389,0.35
13290,13390,0.35
13291,13391,0.34
13292,13392,0.33
13293,13393,0.33
13294,13394,0.33
13295,13395,0.32
13296,13396,0.33
13297,13397,0.33
13298,13398,0.34
13299,13399,0.34
13300,13400,0.34
13301,13401,0.33
13302,13402,0.34
13303,13403,0.34
13304,13404,0.34
13305,13405,0.35
13306,13406,0.34
13307,13407,0.35
13308,13408,0.35
13309,13409,0.36
13310,13410,0.35
13311,13411,0.35
13312,13412,0.35
13313,13413,0.36
13314,13414,0.36
13315,13415,0.36
13316,13416,0.36
13317,13417,0.37
13318,13418,0.38
13319,13419,0.38
13320,13420,0.38
13321,13421,0.38
13322,13422,0.38
13323,13423,0.39
13324,13424,0.39
13325,13425,0.4
13326,13426,0.4
13327,13427,0.4
13328,13428,0.39
13329,13429,0.39
13330,13430,0.39
13331,13431,0.38
13332,13432,0.38
13333,13433,0.39
13334,13434,0.38
13335,13435,0.39
13336,13436,0.38
13337,13437,0.39
13338,13438,0.4
13339,13439,0.4
13340,13440,0.41
13341,13441,0.42
13342,13442,0.42
13343,13443,0.42
13344,13444,0.41
13345,13445,0.42
13346,13446,0.41
13347,13447,0.42
13348,13448,0.41
13349,13449,0.41
13350,13450,0.41
13351,13451,0.41
13352,13452,0.41
13353,13453,0.4
13354,13454,0.4
13355,13455,0.4
13356,13456,0.4
13357,13457,0.39
13358,13458,0.38
13359,13459,0.37
13360,13460,0.36
13361,13461,0.36
13362,13462,0.37
13363,13463,0.37
13364,13464,0.37
13365,13465,0.37
13366,13466,0.37
13367,13467,0.36
13368,13468,0.35
13369,13469,0.35
13370,13470,0.36
13371,13471,0.36
13372,13472,0.36
13373,13473,0.37
13374,13474,0.37
13375,13475,0.38
13376,13476,0.38
13377,13477,0.38
13378,13478,0.39
13379,13479,0.39
13380,13480,0.38
13381,13481,0.38
13382,13482,0.39
13383,13483,0.38
13384,13484,0.39
13385,13485,0.39
13386,13486,0.38
13387,13487,0.38
13388,13488,0.37
13389,13489,0.37
13390,13490,0.38
13391,13491,0.38
13392,13492,0.38
13393,13493,0.38
13394,13494,0.39
13395,13495,0.4
13396,13496,0.39
13397,13497,0.39
13398,13498,0.39
13399,13499,0.38
13400,13500,0.38
13401,13501,0.39
13402,13502,0.38
13403,13503,0.38
13404,13504,0.39
13405,13505,0.38
13406,13506,0.39
13407,13507,0.39
13408,13508,0.39
13409,13509,0.38
13410,13510,0.39
13411,13511,0.39
13412,13512,0.39
13413,13513,0.38
13414,13514,0.38
13415,13515,0.39
13416,13516,0.39
13417,13517,0.39
13418,13518,0.38
13419,13519,0.38
13420,13520,0.39
13421,13521,0.38
13422,13522,0.39
13423,13523,0.38
13424,13524,0.38
13425,13525,0.38
13426,13526,0.38
13427,13527,0.39
13428,13528,0.39
13429,13529,0.39
13430,13530,0.39
13431,13531,0.4
13432,13532,0.41
13433,13533,0.41
13434,13534,0.42
13435,13535,0.41
13436,13536,0.42
13437,13537,0.41
13438,13538,0.41
13439,13539,0.41
13440,13540,0.41
13441,13541,0.41
13442,13542,0.41
13443,13543,0.42
13444,13544,0.42
13445,13545,0.42
13446,13546,0.42
13447,13547,0.42
13448,13548,0.43
13449,13549,0.44
13450,13550,0.45
13451,13551,0.45
13452,13552,0.45
13453,13553,0.46
13454,13554,0.46
13455,13555,0.46
13456,13556,0.47
13457,13557,0.48
13458,13558,0.48
13459,13559,0.49
13460,13560,0.5
13461,13561,0.51
13462,13562,0.51
13463,13563,0.51
13464,13564,0.51
13465,13565,0.51
13466,13566,0.52
13467,13567,0.53
13468,13568,0.53
13469,13569,0.54
13470,13570,0.53
13471,13571,0.52
13472,13572,0.52
13473,13573,0.51
13474,13574,0.52
13475,13575,0.51
13476,13576,0.51
13477,13577,0.52
13478,13578,0.52
13479,13579,0.52
13480,13580,0.52
13481,13581,0.53
13482,13582,0.52
13483,13583,0.53
13484,13584,0.53
13485,13585,0.53
13486,13586,0.53
13487,13587,0.52
13488,13588,0.52
13489,13589,0.52
13490,13590,0.51
13491,13591,0.51
13492,13592,0.51
13493,13593,0.5
13494,13594,0.49
13495,13595,0.48
13496,13596,0.49
13497,13597,0.5
13498,13598,0.49
13499,13599,0.49
13500,13600,0.49
13501,13601,0.49
13502,13602,0.49
13503,13603,0.49
13504,13604,0.49
13505,13605,0.5
13506,13606,0.5
13507,13607,0.5
13508,13608,0.51
13509,13609,0.51
13510,13610,0.51
13511,13611,0.52
13512,13612,0.51
13513,13613,0.51
13514,13614,0.51
13515,13615,0.5
13516,13616,0.5
13517,13617,0.5
13518,13618,0.5
13519,13619,0.51
13520,13620,0.5
13521,13621,0.5
13522,13622,0.49
13523,13623,0.5
13524,13624,0.5
13525,13625,0.49
13526,13626,0.5
13527,13627,0.5
13528,13628,0.5
13529,13629,0.5
13530,13630,0.51
13531,13631,0.5
13532,13632,0.49
13533,13633,0.48
13534,13634,0.47
13535,13635,0.47
13536,13636,0.46
13537,13637,0.46
13538,13638,0.45
13539,13639,0.44
13540,13640,0.44
13541,13641,0.43
13542,13642,0.44
13543,13643,0.43
13544,13644,0.44
13545,13645,0.43
13546,13646,0.43
13547,13647,0.42
13548,13648,0.42
13549,13649,0.42
13550,13650,0.41
13551,13651,0.42
13552,13652,0.41
13553,13653,0.4
13554,13654,0.41
13555,13655,0.41
13556,13656,0.41
13557,13657,0.4
13558,13658,0.41
13559,13659,0.41
13560,13660,0.41
13561,13661,0.41
13562,13662,0.4
13563,13663,0.4
13564,13664,0.4
13565,13665,0.41
13566,13666,0.41
13567,13667,0.4
13568,13668,0.4
13569,13669,0.4
13570,13670,0.41
13571,13671,0.42
13572,13672,0.42
13573,13673,0.43
13574,13674,0.42
13575,13675,0.42
13576,13676,0.41
13577,13677,0.41
13578,13678,0.4
13579,13679,0.41
13580,13680,0.42
13581,13681,0.42
13582,13682,0.42
13583,13683,0.41
13584,13684,0.41
13585,13685,0.4
13586,13686,0.41
13587,13687,0.42
13588,13688,0.43
13589,13689,0.43
13590,13690,0.44
13591,13691,0.45
13592,13692,0.46
13593,13693,0.47
13594,13694,0.47
13595,13695,0.48
13596,13696,0.47
13597,13697,0.47
13598,13698,0.47
13599,13699,0.48
13600,13700,0.49
13601,13701,0.48
13602,13702,0.48
13603,13703,0.47
13604,13704,0.46
13605,13705,0.46
13606,13706,0.45
13607,13707,0.44
13608,13708,0.44
13609,13709,0.45
13610,13710,0.45
13611,13711,0.45
13612,13712,0.45
13613,13713,0.46
13614,13714,0.46
13615,13715,0.46
13616,13716,0.46
13617,13717,0.45
13618,13718,0.45
13619,13719,0.45
13620,13720,0.46
13621,13721,0.46
13622,13722,0.47
13623,13723,0.47
13624,13724,0.47
13625,13725,0.47
13626,13726,0.46
13627,13727,0.46
13628,13728,0.47
13629,13729,0.48
13630,13730,0.48
13631,13731,0.48
13632,13732,0.49
13633,13733,0.5
13634,13734,0.5
13635,13735,0.5
13636,13736,0.5
13637,13737,0.5
13638,13738,0.5
13639,13739,0.5
13640,13740,0.49
13641,13741,0.5
13642,13742,0.5
13643,13743,0.51
13644,13744,0.5
13645,13745,0.51
13646,13746,0.51
13647,13747,0.51
13648,13748,0.5
13649,13749,0.5
13650,13750,0.5
13651,13751,0.5
13652,13752,0.51
13653,13753,0.51
13654,13754,0.5
13655,13755,0.5
13656,13756,0.49
13657,13757,0.49
13658,13758,0.48
13659,13759,0.48
13660,13760,0.47
13661,13761,0.46
13662,13762,0.47
13663,13763,0.47
13664,13764,0.47
13665,13765,0.46
13666,13766,0.45
13667,13767,0.45
13668,13768,0.45
13669,13769,0.44
13670,13770,0.44
13671,13771,0.43
13672,13772,0.43
13673,13773,0.42
13674,13774,0.42
13675,13775,0.42
13676,13776,0.43
13677,13777,0.42
13678,13778,0.42
13679,13779,0.41
13680,13780,0.4
13681,13781,0.4
13682,13782,0.4
13683,13783,0.4
13684,13784,0.39
13685,13785,0.4
13686,13786,0.4
13687,13787,0.39
13688,13788,0.38
13689,13789,0.39
13690,13790,0.38
13691,13791,0.38
13692,13792,0.38
13693,13793,0.37
13694,13794,0.38
13695,13795,0.37
13696,13796,0.37
13697,13797,0.36
13698,13798,0.36
13699,13799,0.36
13700,13800,0.35
13701,13801,0.35
13702,13802,0.35
13703,13803,0.35
13704,13804,0.35
13705,13805,0.34
13706,13806,0.35
13707,13807,0.36
13708,13808,0.35
13709,13809,0.34
13710,13810,0.33
13711,13811,0.33
13712,13812,0.33
13713,13813,0.32
13714,13814,0.32
13715,13815,0.32
13716,13816,0.32
13717,13817,0.33
13718,13818,0.33
13719,13819,0.32
13720,13820,0.32
13721,13821,0.33
13722,13822,0.33
13723,13823,0.33
13724,13824,0.34
13725,13825,0.34
13726,13826,0.34
13727,13827,0.33
13728,13828,0.33
13729,13829,0.33
13730,13830,0.33
13731,13831,0.33
13732,13832,0.33
13733,13833,0.33
13734,13834,0.34
13735,13835,0.34
13736,13836,0.35
13737,13837,0.35
13738,13838,0.36
13739,13839,0.37
13740,13840,0.37
13741,13841,0.37
13742,13842,0.36
13743,13843,0.35
13744,13844,0.35
13745,13845,0.34
13746,13846,0.35
13747,13847,0.36
13748,13848,0.37
13749,13849,0.36
13750,13850,0.36
13751,13851,0.35
13752,13852,0.35
13753,13853,0.35
13754,13854,0.35
13755,13855,0.36
13756,13856,0.36
13757,13857,0.36
13758,13858,0.36
13759,13859,0.36
13760,13860,0.37
13761,13861,0.38
13762,13862,0.37
13763,13863,0.37
13764,13864,0.38
13765,13865,0.38
13766,13866,0.39
13767,13867,0.39
13768,13868,0.39
13769,13869,0.4
13770,13870,0.39
13771,13871,0.4
13772,13872,0.4
13773,13873,0.41
13774,13874,0.41
13775,13875,0.42
13776,13876,0.41
13777,13877,0.42
13778,13878,0.43
13779,13879,0.43
13780,13880,0.44
13781,13881,0.43
13782,13882,0.43
13783,13883,0.43
13784,13884,0.44
13785,13885,0.44
13786,13886,0.44
13787,13887,0.45
13788,13888,0.46
13789,13889,0.45
13790,13890,0.46
13791,13891,0.46
13792,13892,0.45
13793,13893,0.46
13794,13894,0.46
13795,13895,0.47
13796,13896,0.47
13797,13897,0.47
13798,13898,0.48
13799,13899,0.48
13800,13900,0.48
13801,13901,0.48
13802,13902,0.49
13803,13903,0.49
13804,13904,0.49
13805,13905,0.5
13806,13906,0.49
13807,13907,0.48
13808,13908,0.49
13809,13909,0.49
13810,13910,0.49
13811,13911,0.49
13812,13912,0.5
13813,13913,0.51
13814,13914,0.51
13815,13915,0.51
13816,13916,0.52
13817,13917,0.51
13818,13918,0.51
13819,13919,0.52
13820,13920,0.52
13821,13921,0.51
13822,13922,0.51
13823,13923,0.51
13824,13924,0.5
13825,13925,0.5
13826,13926,0.5
13827,13927,0.5
13828,13928,0.49
13829,13929,0.49
13830,13930,0.49
13831,13931,0.49
13832,13932,0.48
13833,13933,0.47
13834,13934,0.46
13835,13935,0.47
13836,13936,0.46
13837,13937,0.47
13838,13938,0.47
13839,13939,0.46
13840,13940,0.46
13841,13941,0.46
13842,13942,0.46
13843,13943,0.47
